"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Denmark","DNK","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39433754136484","5.09916690904755","5.55719290317486","5.54046316268851","5.75867286356796","6.11396585165208","5.68575087103605","6.47733602227724","6.84328850950852","7.39835155103395","8.21354115326158","8.21707121400249","8.66746706998571","8.25848132697854","9.14848442184932","9.79179004439013","10.0037415031534","10.7570666014374","11.7887087226592","12.1168878488366","12.2478223534102","13.746377738945","14.4922484103065","14.950977376049","16.6754467983192","17.4175414941393","","","","",
"Dominican Republic","DOM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.35946064589623","6.58402520999312","6.75376833100718","7.65868451347226","6.98718584871243","7.17834108820676","7.42204500509196","7.36717692061906","7.52278093368207","7.77276382188656","7.73924468933116","8.35558029618607","8.35784856672185","8.87344314366434","10.3341481617896","10.7261519600022","11.6530925636914","12.6379457392749","13.2602124087149","13.7440525841254","14.3338457934797","14.8189496411861","14.6919770894111","16.6316508635085","18.1207790246132","","","","","",
"Algeria","DZA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76064909548223","7.49389650588382","7.62259142794085","7.6121842739794","7.99339513587745","8.11897740631996","8.88872062236271","8.92091462781154","9.16147639887677","8.98482296302858","9.38649403534125","9.86007243398203","9.88811605062458","10.1593745427388","10.7479527355538","11.270618566714","11.0280869938908","11.034394751441","11.3846284978223","10.6570125547381","11.3578747116422","11.4375240783477","10.9655966481298","11.0812689770597","10.7916379878063","","","","","",
"East Asia & Pacific (excluding high income)","EAP","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09276599622868","2.3462924432344","2.55032440983681","2.71649619323962","2.93734285936728","3.05436802181646","3.26987350656017","3.51342772933453","3.58085861612169","3.75405752932073","3.96323448268628","4.16397670557465","4.28047380353587","4.23521862019208","4.21204576635586","4.36069708245365","4.60176414859681","4.92743907396044","5.26695378262316","5.3708118992438","5.42952933414081","5.66549247096126","5.97152303865713","6.28635904138169","6.68455156156581","","","","","",
"Early-demographic dividend","EAR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51984321483669","4.69577246120246","4.86627085414677","5.05634857991655","5.13859954527428","5.22666926809262","5.46217795718808","5.58886508041807","5.61827001834164","5.62349220288196","5.88728221971396","6.0045834032192","6.04414167435585","6.30923381007886","6.58407975219127","6.93610246076036","7.28466397858461","7.67740206965034","7.82495425789246","7.78405577574246","8.09714549111794","8.54989486358112","8.6841735387289","9.13870117957981","9.42966227685502","","","","","",
"East Asia & Pacific","EAS","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22860261326065","3.50885759815767","3.64301531326994","3.73467720878871","3.87647036840616","3.98034715292496","4.15806508843026","4.34312463481629","4.41865644677566","4.54039296661483","4.7481113970584","4.9325901193411","5.05354937001354","5.03292370169751","5.03736907586301","5.21823744014866","5.45345095702725","5.75769429837427","6.05072356522016","6.09900426710445","6.12467294524336","6.38786484015409","6.69664471890482","7.01313761809446","7.38115578812269","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60824546342565","1.6014510618403","1.61807881343112","1.66674259930284","1.70975477993812","1.76097848954228","1.81185842216277","1.95395641047755","2.00796136773272","2.06021737425471","2.26769217812612","2.3921673695843","2.53029656672317","2.68291892251954","2.97182136165207","3.33414783634885","3.86005487044813","4.25669899675608","4.83152056162984","5.0697658240064","5.08635469117874","5.54762921799429","5.79982182213072","6.17986805552419","6.56388760375782","","","","","",
"Europe & Central Asia","ECS","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17557742229809","3.27615880337061","3.46715608885421","3.60563212569115","3.87200469289312","3.95369786952227","4.04010063862176","4.30226209996554","4.47591246820834","4.65471699824899","4.96814066481961","5.14319835408448","5.38515790140534","5.44426577175282","5.73086027833499","6.04045651801326","6.60002037566893","7.13118605866986","7.60836241175562","7.9208569009421","7.87716078248318","8.49583233223981","8.73147028141714","9.18724167979963","9.86305382102376","","","","","",
"Ecuador","ECU","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8270355370386","8.02901555542175","8.28229861015046","9.27337268472544","9.22718989320452","8.22593219911863","8.09068655531305","8.27087343024779","8.40590078075952","9.02805433887219","8.42126900956341","8.43554058430877","9.14039019670567","9.4234917095752","10.8431153616048","11.2813237712473","12.0807749368128","11.2054579788352","13.1883492206229","11.2196186948776","11.6246618078169","12.0887570566953","13.1839649506106","13.0671952268054","12.9185884220549","","","","","",
"Egypt, Arab Rep.","EGY","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.66158849210355","6.96047406961768","7.24813829760632","7.36301562452703","8.127550745992","8.1651649645067","8.2245852966647","8.47435388833964","8.4437360726493","8.88574125534261","10.127174497525","9.54134663137555","9.62037437830587","9.74065546502838","9.63264413473062","8.90596908590282","9.27805583930393","9.52489772564556","10.0165799863899","10.3252032168445","11.1966072205929","11.0839176641573","11.2335838333378","12.184995310241","12.8111214327963","","","","","",
"Euro area","EMU","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.03051204322752","5.23249755275192","5.42821291584044","5.51187514368257","5.7555852214657","5.79339640204369","5.7965276467484","6.05623228998809","6.25086361192246","6.51198478775749","6.84822936681785","7.00985467202219","7.31367682828036","7.31083828140477","7.53025602357709","7.81704751458735","8.4642163418626","9.1518203517713","9.57166078299947","9.90836499041196","9.86181094229301","10.7377607477399","10.9709979432983","11.4483150597196","12.2312126454783","12.4152800780125","","","","",
"Eritrea","ERI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70976021849376","2.99774342534233","3.59813422318785","3.59824312639261","3.81386483722145","4.21304549016832","6.66973412911624","6.52638408898379","6.40408152434966","6.79286652621477","7.04409696900396","6.52200022312379","7.32404150866027","7.55966275382871","8.46631235597709","8.5379772695336","8.34683008645189","8.16334688402062","8.22321738404101","8.89785251703151","","","","","","","","",
"Spain","ESP","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89625777173022","6.02631633091324","6.10733315620033","6.4512196283018","6.39142005062227","6.40992734040997","6.8122783558268","6.79820034323893","6.92844035593161","6.93343021106894","7.18674075974328","7.50070176015803","7.84190448761829","7.92415750383693","8.06539262131631","8.49079116606154","9.60788528896798","10.2005762540639","10.9912600352113","11.6397994780112","11.5499832068938","11.8482205509311","11.8210103009694","12.9110810787427","13.6026856151363","13.5775366398687","","","","",
"Estonia","EST","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59260961337649","1.58521333961691","1.78298509401099","1.70022051881393","1.98662208462091","2.28359792396381","2.43145768511326","2.79579965455168","2.9157544220347","3.41660269189937","3.45516244734719","3.72972586427554","4.3222084393365","5.11604894078095","5.22433817797503","5.56096645629431","5.64484869930342","5.16172546839878","5.84770230880657","6.27410638917966","5.97899990383256","6.34403170239972","7.04405209210489","","","","",
"Ethiopia","ETH","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.887077635927526","0.823390894641516","0.750822281060953","0.834712910314953","0.846862500375023","0.884837785709208","0.979628785457248","0.999139451443743","0.946441899669577","0.982116434463681","1.03300787874006","1.10184049645864","1.10345804143427","1.06575543352538","1.2068940236884","1.35800148725536","1.50512473137434","1.67024159067642","1.83103548523265","1.95293193279378","2.16278541334758","2.3745691709617","2.55594183717622","2.77908658259606","3.02985329874553","","","","","",
"European Union","EUU","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66873184842504","4.8281797855895","5.0298652715404","5.12496826905742","5.37046775056189","5.30532055012928","5.33035460283483","5.62078461767046","5.84535205227764","6.13071570504081","6.50761993835976","6.68654183552327","7.0097194901991","7.05011357692939","7.34454060060569","7.61042926687938","8.2347373483242","8.91173749302073","9.39312661952833","9.76005578961252","9.72874842082642","10.5782118079922","10.8556121038583","11.3929922414814","12.2113460863244","12.503627170293","","","","",
"Fragile and conflict affected situations","FCS","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17305689633646","3.1137887237699","3.17862563386328","3.1290143240449","3.28791330178336","3.52898019562247","3.64207984641566","4.6207087449614","5.26369550535662","5.34782489145821","5.37503221649431","5.35057015442022","5.08237675997668","5.86668847252237","6.29434509338907","6.90789128375325","7.45485673976207","7.67915031539092","7.55538224803389","7.73966281462412","7.40917414521487","8.02261524328534","7.9757406746546","","","","","","",
"Finland","FIN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18704401670845","3.05507194514418","3.20552740755329","3.10644237937431","3.08901409679152","3.45405836318166","3.30502019176207","3.47178352602202","3.73086676365649","3.94135028522709","4.27780051028704","4.33769230995052","4.25128576029526","4.10049471830531","4.36916048554948","4.88443843720658","4.83971788385599","5.41969090409686","6.01029470613875","6.05906894274981","5.70428922680088","6.25865839794252","6.51284050504069","6.78410720361454","6.72058551289007","7.17934651016389","","","","",
"Fiji","FJI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74629305663815","","","","","","","","","","","","","","7.8634929877439","9.40833927513364","10.2081801701282","11.087435750933","","","","","","","","","","","","",
"France","FRA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58173880770891","4.52857374062765","4.78802596197999","4.7915503561927","5.20635932829718","5.21065597210613","5.08870181760598","5.49274778781901","5.62648267746767","5.89483301146199","6.30985216430364","6.47703966132089","6.75046786273692","6.58904107562086","6.74936640508213","7.1139396935948","7.74315504447973","8.28286560464967","8.53777682127185","8.86305078384577","8.93736731904494","9.7322409175987","9.82082208316772","10.3100305047723","10.9710477257978","11.0673656148852","","","","",
"Faroe Islands","FRO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1995341818593","10.8354655348716","10.0471848478829","10.1045431758754","12.0749520080522","11.8013736804093","11.9593342766815","12.7068679871978","12.5001888243523","11.8637816999324","11.8458730616019","11.51803016361","9.66828283925795","8.56489061286673","7.6309867830874","6.99364555735558","6.22597478641275","6.08479136725522","5.45783832176926","5.03356732620701","4.85459635555073","6.59106710281366","7.97851010481418","5.87410604717201","6.51333336322094","","","","","",
"United Kingdom","GBR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64223022788205","4.59087455158358","4.72996040611152","4.91453190159403","5.17403018310067","5.50349062616232","5.63217688999292","6.12648497491191","6.2414380573531","6.4519575334593","6.97541784652657","7.3335110609836","7.88649569840179","8.10952376460347","8.6519911109075","8.86191993179863","9.66069262092683","10.343907417957","10.9043441444494","11.1278156689017","11.2488559640635","12.5032437174516","12.5907530492157","13.3785146402748","14.8582345597615","15.3799547302806","","","","",
"Georgia","GEO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09410052066379","2.10912628006103","1.38010263295507","1.13744822985709","1.68951854063128","2.22555578535134","2.50617652932622","3.21041171569193","3.62087675084112","4.12737988593971","4.16746113857795","4.9823244082802","5.39371340020085","5.73753061887799","6.06478742318246","6.70857473922727","7.08621230588725","7.43231917864761","8.62993538782105","8.13208548521499","8.66603665494047","8.3702477812596","8.68197288495183","8.70183476752008","8.21802106235327","","","","","",
"Ghana","GHA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44396025132177","3.62246481300043","3.71601551710491","3.80658357127273","3.85966956717659","3.91967864135456","4.03575481752097","4.09324469736311","4.10030972513876","4.18120877118269","5.42435113583151","5.72830440300093","6.11772388153458","6.92813631088997","7.5174872156554","8.28150217432128","8.52116114097015","9.12967010294226","10.1582174558162","9.90879717513353","9.9173927693875","10.8171891803627","11.1332415142887","11.6197392768466","12.0731096536042","","","","","",
"Gibraltar","GIB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5718561176013","","","","","","","","","","","","","","30.29856717988","30.5076145581022","29.6111497785999","26.8559452891883","","","","","","","","","","","","",
"Guinea-Bissau","GNB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8523858307025","","","","","","","","","","","","","","17.8072467586258","18.9252098429804","19.2832622461813","19.3711934674966","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0758458779224","16.9482094136855","15.6282558863466","15.8080391311482","","","","","","","","","","","","",
"Greece","GRC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32101252301302","6.68255766152145","6.71719770332817","6.85253954010297","6.9454361266429","7.17639160828947","7.31119381123154","7.51669584889181","7.54605797620946","7.72556147108148","7.7868812094697","8.13136105263322","8.70597653454445","8.95202517905062","9.38136824010002","9.29060966000139","10.3986098566342","10.7109831592216","11.2387854107313","11.4601066428305","11.3405212126268","10.8570994975138","10.5210317404202","12.263976058203","12.636415027498","12.3288949661111","","","","",
"Grenada","GRD","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6525619546302","","","","","","","","","","","","","","12.6221545199994","13.8097676588499","13.3223393480038","14.5179157603209","","","","","","","","","","","","",
"Greenland","GRL","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95138747262102","7.24471392760441","7.36516500203898","7.86175669400121","7.92707101911409","8.02175627638661","8.18240984983323","8.30179703756038","8.10539616952097","7.77330695184134","7.99377420448394","8.18805198187627","8.56980803473941","8.60949238468161","8.85530495404021","9.37834190462824","10.0251987716096","10.1851383583001","11.1897683381956","9.87454059451725","9.43846052417129","9.38696021375844","9.69777134091027","9.40650793622134","9.09844355782623","","","","","",
"Guam","GUM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62984719855318","","","","","","","","","","","","","","6.49179593753468","6.35126354478086","6.81032880911522","7.48417587121155","","","","","","","","","","","","",
"High income","HIC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.05970554590678","4.19612231912998","4.32233885373199","4.40625388685236","4.55086677694606","4.64859164020377","4.74013598303898","4.94597196804929","5.11797670695782","5.26137636405532","5.49995741557278","5.70548656186682","5.87852342112495","6.0347216441656","6.27483905427247","6.60024449608187","7.05029543906451","7.39816222678915","7.69792346149489","7.87217017146831","7.90945712923396","8.4403342919162","8.75120658723268","9.08105625253574","9.41714345802773","9.80252992307125","","","","",
"Hong Kong SAR, China","HKG","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5874252332855","12.2063682951021","11.1629047249906","12.2412620526986","13.1307346175591","13.7805026498735","14.8446281223146","16.5003374469274","12.0287512680454","10.2019929306006","13.2751795301532","13.0889079895649","14.5645812475192","14.8608787931623","17.6618901902442","19.7677272634962","20.6678768596621","21.033948565762","22.336211175711","20.8552267371188","24.2074518806459","23.9965884645955","25.7402644701316","27.5998741167074","28.3086642991885","","","","","",
"Honduras","HND","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33459596685158","4.29483442287118","4.46770072463537","4.76552669780027","4.6986038570446","4.79129519675655","4.95033648303151","4.82194709647169","4.70474033895429","5.38849183120248","5.77759849380525","5.62387794673553","5.69686587395502","5.58085194391391","5.64852065427642","5.9096938952705","6.67744097685893","6.2003884767754","6.64273330839347","6.81567619078794","6.9843756234791","6.67779733135017","6.99792448555304","7.21399770864661","7.35554361094999","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27193306308174","3.3989893463674","3.4223832697447","3.55356345354141","3.71343963388611","3.90976804357695","4.12096365611766","4.42873173375846","4.6281790822749","4.69825498071928","4.83771649113635","4.95040716657447","5.04035279626389","5.25335945300791","","","","","","",
"Croatia","HRV","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7047605509183","4.90462041175477","5.02877882027753","5.02977618919542","5.09944771085298","5.64876687666979","5.73633724022446","6.07592697093159","6.06952422740446","6.51505278511784","6.76717771303565","7.75282831214197","8.27685059915248","9.11219478858414","9.06105627120617","9.04230805858025","9.6912521991395","10.4596701053278","10.973149694748","11.624803971442","","","","","",
"Haiti","HTI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03446217117597","6.36435088903226","5.93553463626018","5.94666923233287","5.82200017957394","5.54186417664607","5.11987093663089","5.07640964403289","5.24165341579421","5.38969221752133","5.74191906369754","5.68316471458435","5.12208502591293","5.45153619831548","5.23632259056217","3.69201689348487","3.77726872625454","3.8255613553985","3.88292079781273","3.97559434946511","3.87518510798237","4.03303280934431","4.08141569148642","4.30213492382549","4.44581063803537","","","","","",
"Hungary","HUN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1451609154272","3.40237420089539","3.38546285298088","3.67526345276224","3.66667225619995","3.63016647003364","3.88707626091925","4.1555096903564","4.36551685945999","4.84237757365643","5.25871672959492","5.76409104616176","5.99338292596389","6.29200660751807","6.25166723408257","6.76040443835719","7.1653678655849","7.8496402238836","8.34431787642631","8.39638706356501","9.15656203985864","9.78550092325251","10.7828998429664","11.0628765010226","10.9620886805201","","","","",
"IBRD only","IBD","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70783058115445","2.8405856962854","3.01387075391817","3.21207800116224","3.4250595250343","3.51884468400702","3.71096147047796","3.92777228959239","4.07700616488286","4.20839892892333","4.44940099103554","4.60590777658329","4.72753813990125","4.7842870218628","4.9434123044047","5.18461644895664","5.53281037569176","5.89685201104711","6.22268986406865","6.32098114056791","6.42156866649831","6.71635371990111","6.96094719061045","7.28063899276159","7.61083903516372","","","","","",
"IDA & IBRD total","IBT","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73751236597013","2.86036702695469","3.02799463445915","3.21264269371322","3.41421325886443","3.50850396932521","3.69336574928146","3.89810900793948","4.03614774367979","4.15860743178647","4.39527772036666","4.54940226025592","4.67580420272108","4.7442027923504","4.91819875448991","5.1693219857764","5.5168597766973","5.87819720774482","6.19662735584881","6.31231287096517","6.42095768558078","6.70486190325836","6.9473596288531","7.27297558770219","7.62296524420142","","","","","",
"IDA total","IDA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07560057300089","3.07647434398172","3.17775473462112","3.21855978637035","3.30260131049607","3.39943497629823","3.51025399107949","3.59428881918732","3.631868020088","3.67061503341618","3.86447408266934","3.9991156312029","4.17019276763392","4.33820667596848","4.65490159333295","5.00457693071923","5.34017400339888","5.66778996959755","5.89715791136457","6.21085475905291","6.41355578764124","6.56528732804507","6.78310084315249","7.18029358191086","7.78505214719957","","","","","",
"IDA blend","IDB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08160731075577","3.1079535637553","3.22791413203477","3.20348720236398","3.31318932573525","3.40796376538972","3.50621676583345","3.56151450050763","3.57805778096475","3.58447243733798","3.73781205991262","3.86103219422107","4.09421596189739","4.26013926626825","4.60619659779988","4.98082645042913","5.32128382184986","5.62898488976201","5.82948732524759","6.27835431110864","6.45595796275108","6.60056343224751","6.79320386858358","7.3306556835862","8.42825932768303","","","","","",
"Indonesia","IDN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52050471951861","5.81675750638292","6.07809646804498","6.03280858089914","6.61745685561525","6.62916406299","7.0235595091073","7.23724335995873","6.50013140806772","6.34456815306964","6.27865652123948","6.49748205189758","6.65031640983934","7.07753391678984","7.16086423814912","7.66848661106513","8.14362638581779","8.93507367362288","9.46929744847417","9.23536153083316","9.44559487848025","10.6280512913985","11.0699203325289","11.5877068883754","11.958339492255","","","","","",
"IDA only","IDX","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06676559065242","3.03073581928302","3.10466035801401","3.2410727746511","3.28721733869106","3.38734898956942","3.51599074709895","3.64061585178617","3.70811284579088","3.79272657559466","4.04292341717542","4.19131536618146","4.27467401131499","4.4452240990912","4.72074915817548","5.03622438860548","5.36508420368667","5.71860943694806","5.98521369747074","6.12707148625778","6.36083732388266","6.52107204386315","6.77057503795492","7.00294459907037","7.12764254844857","","","","","",
"Isle of Man","IMN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53258192035283","3.54234814815972","3.68698549928973","3.86122855339254","4.05075552292592","4.20724395973101","4.47089328319786","4.55160457569389","4.77292985808309","4.98295878682077","5.16835385993482","5.45826856269689","5.58848805034439","5.99610218086111","6.30976091853788","6.75713520422783","7.14721876485342","7.47887882475681","7.49121125773667","7.39291993113675","7.76306887765499","8.00105349751226","8.19418827566845","8.67009002005719","8.92710918895487","","","","","",
"Not classified","INX","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87101703852445","5.09007690814969","5.44487481572829","5.61750604922783","5.78104045455673","6.41534994726665","6.55892572300593","6.94995776202558","7.33254044678303","7.61634003173042","8.32090756331467","8.76423049131402","9.61731647783703","10.3091883425208","10.8679792387943","11.5416371335287","12.9097314097377","13.6883171100748","13.4442262004704","13.2150682593264","13.7357133235141","15.654261230611","16.2129397904515","17.015128312923","18.6272412298797","24.4890376983808","","","","",
